EAR,EAR_asym,MAR,BROW,PITCH,label
0.2105133638771701,0.08580810343030737,0.0036751001808141073,0.18177215359003027,162.83471558371178,1
0.07673824426298718,0.03743781183889422,0.0045477304482098154,0.1997140209514044,160.68668394399222,1
0.20457467100384372,0.03449247172000419,0.0030814984114705913,0.18217280389960747,162.13715010263238,1
0.21205949648723482,0.026406611898492943,0.005481966840462401,0.17982789512101052,162.60920758626813,1
0.21751413084138477,0.03383565862930754,0.0037458394622777594,0.1809171150817832,161.64478514081387,1
0.21535341220014054,0.06692571620775031,0.002664265413174431,0.17891183754267864,162.65046899075935,1
0.21058619742851112,0.0586637244718321,0.007110094715019808,0.17660219925346923,161.78166764794426,1
0.203871987987559,0.08061032333003024,0.003592425016707776,0.18063083841135008,163.29061196132983,1
0.14525334067234597,0.02750235863822989,0.0033245746161227655,0.20363504162546517,159.92122117468108,1
0.15374860667718476,0.018462653311860172,0.003229524721170657,0.19385522073461248,161.56372933819378,1
0.2039084146266582,0.07276932018668428,0.0024800054827582643,0.18772600308001292,161.29397157192142,1
0.20596890681144847,0.07220721001925631,0.0031899194716307642,0.1852019119277346,162.85449865750775,1
0.21934684558283923,0.05385667142483741,0.0067370073585058515,0.1815662054290488,160.58946042691076,1
0.2198577933110068,0.057532746420012604,0.0033545033069553726,0.18311847959435193,162.80158457858295,1
0.2075181908304115,0.023553978995207114,0.006952091023101539,0.18021526127035045,161.41804608370396,1
0.2009631890894249,0.08143938751099145,0.00308468944168903,0.18116597771453552,161.914024439559,1
0.21606555696310642,0.05203104464753017,0.0034319504866791527,0.18153815579089655,162.2436566869691,1
0.2146307855380276,0.05357213916496517,0.0029114737772150193,0.1821628020303443,163.09715653517787,1
0.21971210694447582,0.07592882602077905,0.005148125356596347,0.1813154037646569,162.03156731191973,1
0.20988447916525566,0.06508950411018194,0.0039377522808887915,0.1841616865877495,162.70560290816718,1
0.20277111374362278,0.08300484424542981,0.00416628260158976,0.18368866454548474,161.91609352511247,1
0.211380331348078,0.06637742823409071,0.0041839202994038436,0.18412611098979254,162.99189465886764,1
0.21614630100319246,0.03471011012777736,0.002005076702275908,0.18233652862425148,161.3931365002792,1
0.21735218020287056,0.04259815276453713,0.00528727966610184,0.17987292903957147,163.08101109254218,1
0.21464279993729746,0.02162851795348872,0.0030267384706982384,0.1821747937737141,161.64369636703907,1
0.21319919236248608,0.06106857884085801,0.0030877845276529262,0.18361606429791683,162.69155162138216,1
